area_id,year,sex,age_group,population,area_name
BFA-HUMD_2_1,2006,female,Y020_024,107677.9778,Kadiogo
BFA-HUMD_2_1,2006,female,Y025_029,81394.77584,Kadiogo
BFA-HUMD_2_1,2006,female,Y030_034,58235.27501,Kadiogo
BFA-HUMD_2_1,2006,female,Y035_039,42544.05308,Kadiogo
BFA-HUMD_2_1,2006,female,Y040_044,34186.82639,Kadiogo
BFA-HUMD_2_1,2006,female,Y045_049,25851.54405,Kadiogo
BFA-HUMD_2_1,2006,female,Y050_054,19061.38405,Kadiogo
BFA-HUMD_2_1,2006,female,Y055_059,14902.47339,Kadiogo
BFA-HUMD_2_1,2006,female,Y060_064,11838.35321,Kadiogo
BFA-HUMD_2_1,2006,female,Y065_069,8723.66441,Kadiogo
BFA-HUMD_2_1,2006,female,Y070_074,5675.343336,Kadiogo
BFA-HUMD_2_1,2006,female,Y075_079,3168.150734,Kadiogo
BFA-HUMD_2_1,2006,female,Y080_999,2059.306339,Kadiogo
BFA-HUMD_2_1,2006,male,Y000_004,122091.0804,Kadiogo
BFA-HUMD_2_1,2006,male,Y005_009,93900.31885,Kadiogo
BFA-HUMD_2_1,2006,male,Y010_014,89921.1842,Kadiogo
BFA-HUMD_2_1,2006,male,Y015_019,106442.1993,Kadiogo
BFA-HUMD_2_1,2006,male,Y020_024,129395.1564,Kadiogo
BFA-HUMD_2_1,2006,male,Y025_029,110940.9576,Kadiogo
BFA-HUMD_2_1,2006,male,Y030_034,81549.05882,Kadiogo
BFA-HUMD_2_1,2006,male,Y035_039,57500.63383,Kadiogo
BFA-HUMD_2_1,2006,male,Y040_044,42325.97744,Kadiogo
BFA-HUMD_2_1,2006,male,Y045_049,31476.24506,Kadiogo
BFA-HUMD_2_1,2006,male,Y050_054,21574.77317,Kadiogo
BFA-HUMD_2_1,2006,male,Y055_059,15156.65179,Kadiogo
BFA-HUMD_2_1,2006,male,Y060_064,10789.07247,Kadiogo
BFA-HUMD_2_1,2006,male,Y065_069,6608.474187,Kadiogo
BFA-HUMD_2_1,2006,male,Y070_074,3743.546932,Kadiogo
BFA-HUMD_2_1,2006,male,Y075_079,1793.623091,Kadiogo
BFA-HUMD_2_1,2006,male,Y080_999,928.0109878,Kadiogo
BFA-HUMD_2_1,2007,female,Y000_004,123432.1503,Kadiogo
BFA-HUMD_2_1,2007,female,Y005_009,101368.8813,Kadiogo
BFA-HUMD_2_1,2007,female,Y010_014,108677.3938,Kadiogo
BFA-HUMD_2_1,2007,female,Y015_019,125064.1933,Kadiogo
BFA-HUMD_2_1,2007,female,Y020_024,113693.013,Kadiogo
BFA-HUMD_2_1,2007,female,Y025_029,86753.42094,Kadiogo
BFA-HUMD_2_1,2007,female,Y030_034,62602.7644,Kadiogo
BFA-HUMD_2_1,2007,female,Y035_039,45242.95785,Kadiogo
BFA-HUMD_2_1,2007,female,Y040_044,36266.45496,Kadiogo
BFA-HUMD_2_1,2007,female,Y045_049,27501.94704,Kadiogo
BFA-HUMD_2_1,2007,female,Y050_054,20362.42434,Kadiogo
BFA-HUMD_2_1,2007,female,Y055_059,15732.7799,Kadiogo
BFA-HUMD_2_1,2007,female,Y060_064,12374.83594,Kadiogo
BFA-HUMD_2_1,2007,female,Y065_069,9276.192487,Kadiogo
BFA-HUMD_2_1,2007,female,Y070_074,6019.037029,Kadiogo
BFA-HUMD_2_1,2007,female,Y075_079,3341.786534,Kadiogo
BFA-HUMD_2_1,2007,female,Y080_999,2177.539502,Kadiogo
BFA-HUMD_2_1,2007,male,Y000_004,130096.938,Kadiogo
BFA-HUMD_2_1,2007,male,Y005_009,99930.42736,Kadiogo
BFA-HUMD_2_1,2007,male,Y010_014,95338.93524,Kadiogo
BFA-HUMD_2_1,2007,male,Y015_019,111887.9472,Kadiogo
BFA-HUMD_2_1,2007,male,Y020_024,136183.3978,Kadiogo
BFA-HUMD_2_1,2007,male,Y025_029,118060.6364,Kadiogo
BFA-HUMD_2_1,2007,male,Y030_034,87802.85172,Kadiogo
BFA-HUMD_2_1,2007,male,Y035_039,61279.18511,Kadiogo
BFA-HUMD_2_1,2007,male,Y040_044,44915.32727,Kadiogo
BFA-HUMD_2_1,2007,male,Y045_049,33536.02083,Kadiogo
BFA-HUMD_2_1,2007,male,Y050_054,23171.22691,Kadiogo
BFA-HUMD_2_1,2007,male,Y055_059,15965.4487,Kadiogo
BFA-HUMD_2_1,2007,male,Y060_064,11186.27984,Kadiogo
BFA-HUMD_2_1,2007,male,Y065_069,7046.713194,Kadiogo
BFA-HUMD_2_1,2007,male,Y070_074,3967.694648,Kadiogo
BFA-HUMD_2_1,2007,male,Y075_079,1875.38024,Kadiogo
BFA-HUMD_2_1,2007,male,Y080_999,964.1398998,Kadiogo
BFA-HUMD_2_1,2008,female,Y000_004,131535.113,Kadiogo
BFA-HUMD_2_1,2008,female,Y005_009,107807.0827,Kadiogo
BFA-HUMD_2_1,2008,female,Y010_014,115127.3413,Kadiogo
BFA-HUMD_2_1,2008,female,Y015_019,131492.8191,Kadiogo
BFA-HUMD_2_1,2008,female,Y020_024,120044.0561,Kadiogo
BFA-HUMD_2_1,2008,female,Y025_029,92464.85376,Kadiogo
BFA-HUMD_2_1,2008,female,Y030_034,67297.80376,Kadiogo
BFA-HUMD_2_1,2008,female,Y035_039,48113.07543,Kadiogo
BFA-HUMD_2_1,2008,female,Y040_044,38472.59001,Kadiogo
BFA-HUMD_2_1,2008,female,Y045_049,29257.71435,Kadiogo
BFA-HUMD_2_1,2008,female,Y050_054,21752.26753,Kadiogo
BFA-HUMD_2_1,2008,female,Y055_059,16609.34779,Kadiogo
BFA-HUMD_2_1,2008,female,Y060_064,12935.63064,Kadiogo
BFA-HUMD_2_1,2008,female,Y065_069,9863.715865,Kadiogo
BFA-HUMD_2_1,2008,female,Y070_074,6383.544502,Kadiogo
BFA-HUMD_2_1,2008,female,Y075_079,3524.938735,Kadiogo
BFA-HUMD_2_1,2008,female,Y080_999,2302.560914,Kadiogo
BFA-HUMD_2_1,2008,male,Y000_004,138627.7622,Kadiogo
BFA-HUMD_2_1,2008,male,Y005_009,106347.7785,Kadiogo
BFA-HUMD_2_1,2008,male,Y010_014,101083.1058,Kadiogo
BFA-HUMD_2_1,2008,male,Y015_019,117612.308,Kadiogo
BFA-HUMD_2_1,2008,male,Y020_024,143327.7592,Kadiogo
BFA-HUMD_2_1,2008,male,Y025_029,125637.2235,Kadiogo
BFA-HUMD_2_1,2008,male,Y030_034,94536.23233,Kadiogo
BFA-HUMD_2_1,2008,male,Y035_039,65306.03713,Kadiogo
BFA-HUMD_2_1,2008,male,Y040_044,47663.08414,Kadiogo
BFA-HUMD_2_1,2008,male,Y045_049,35730.58639,Kadiogo
BFA-HUMD_2_1,2008,male,Y050_054,24885.81234,Kadiogo
BFA-HUMD_2_1,2008,male,Y055_059,16817.40504,Kadiogo
BFA-HUMD_2_1,2008,male,Y060_064,11598.11068,Kadiogo
BFA-HUMD_2_1,2008,male,Y065_069,7514.013891,Kadiogo
BFA-HUMD_2_1,2008,male,Y070_074,4205.263378,Kadiogo
BFA-HUMD_2_1,2008,male,Y075_079,1960.864053,Kadiogo
BFA-HUMD_2_1,2008,male,Y080_999,1001.675367,Kadiogo
BFA-HUMD_2_1,2009,female,Y000_004,140170.0116,Kadiogo
BFA-HUMD_2_1,2009,female,Y005_009,114654.191,Kadiogo
BFA-HUMD_2_1,2009,female,Y010_014,121960.0899,Kadiogo
BFA-HUMD_2_1,2009,female,Y015_019,138251.8932,Kadiogo
BFA-HUMD_2_1,2009,female,Y020_024,126749.8769,Kadiogo
BFA-HUMD_2_1,2009,female,Y025_029,98552.30017,Kadiogo
BFA-HUMD_2_1,2009,female,Y030_034,72344.95849,Kadiogo
BFA-HUMD_2_1,2009,female,Y035_039,51165.26721,Kadiogo
BFA-HUMD_2_1,2009,female,Y040_044,40812.92709,Kadiogo
BFA-HUMD_2_1,2009,female,Y045_049,31125.57259,Kadiogo
BFA-HUMD_2_1,2009,female,Y050_054,23236.97486,Kadiogo
BFA-HUMD_2_1,2009,female,Y055_059,17534.75455,Kadiogo
BFA-HUMD_2_1,2009,female,Y060_064,13521.83907,Kadiogo
BFA-HUMD_2_1,2009,female,Y065_069,10488.45103,Kadiogo
BFA-HUMD_2_1,2009,female,Y070_074,6770.12622,Kadiogo
BFA-HUMD_2_1,2009,female,Y075_079,3718.128898,Kadiogo
BFA-HUMD_2_1,2009,female,Y080_999,2434.760313,Kadiogo
BFA-HUMD_2_1,2009,male,Y000_004,147717.9768,Kadiogo
BFA-HUMD_2_1,2009,male,Y005_009,113177.2404,Kadiogo
BFA-HUMD_2_1,2009,male,Y010_014,107173.3625,Kadiogo
BFA-HUMD_2_1,2009,male,Y015_019,123629.536,Kadiogo
BFA-HUMD_2_1,2009,male,Y020_024,150846.9234,Kadiogo
BFA-HUMD_2_1,2009,male,Y025_029,133700.0409,Kadiogo
BFA-HUMD_2_1,2009,male,Y030_034,101785.979,Kadiogo
BFA-HUMD_2_1,2009,male,Y035_039,69597.50653,Kadiogo
BFA-HUMD_2_1,2009,male,Y040_044,50578.93881,Kadiogo
BFA-HUMD_2_1,2009,male,Y045_049,38068.76225,Kadiogo
BFA-HUMD_2_1,2009,male,Y050_054,26727.27078,Kadiogo
BFA-HUMD_2_1,2009,male,Y055_059,17714.8239,Kadiogo
BFA-HUMD_2_1,2009,male,Y060_064,12025.10337,Kadiogo
BFA-HUMD_2_1,2009,male,Y065_069,8012.303494,Kadiogo
BFA-HUMD_2_1,2009,male,Y070_074,4457.056717,Kadiogo
BFA-HUMD_2_1,2009,male,Y075_079,2050.2444,Kadiogo
BFA-HUMD_2_1,2009,male,Y080_999,1040.672147,Kadiogo
BFA-HUMD_2_1,2010,female,Y000_004,149371.7663,Kadiogo
BFA-HUMD_2_1,2010,female,Y005_009,121936.1769,Kadiogo
BFA-HUMD_2_1,2010,female,Y010_014,129198.3586,Kadiogo
BFA-HUMD_2_1,2010,female,Y015_019,145358.4013,Kadiogo
BFA-HUMD_2_1,2010,female,Y020_024,133830.2938,Kadiogo
BFA-HUMD_2_1,2010,female,Y025_029,105040.5151,Kadiogo
BFA-HUMD_2_1,2010,female,Y030_034,77770.63628,Kadiogo
BFA-HUMD_2_1,2010,female,Y035_039,54411.08357,Kadiogo
BFA-HUMD_2_1,2010,female,Y040_044,43295.62989,Kadiogo
BFA-HUMD_2_1,2010,female,Y045_049,33112.67781,Kadiogo
BFA-HUMD_2_1,2010,female,Y050_054,24823.02132,Kadiogo
BFA-HUMD_2_1,2010,female,Y055_059,18511.7213,Kadiogo
BFA-HUMD_2_1,2010,female,Y060_064,14134.61291,Kadiogo
BFA-HUMD_2_1,2010,female,Y065_069,11152.75486,Kadiogo
BFA-HUMD_2_1,2010,female,Y070_074,7180.11898,Kadiogo
BFA-HUMD_2_1,2010,female,Y075_079,3921.907172,Kadiogo
BFA-HUMD_2_1,2010,female,Y080_999,2574.549819,Kadiogo
BFA-HUMD_2_1,2010,male,Y000_004,157404.2624,Kadiogo
BFA-HUMD_2_1,2010,male,Y005_009,120445.2779,Kadiogo
BFA-HUMD_2_1,2010,male,Y010_014,113630.5572,Kadiogo
BFA-HUMD_2_1,2010,male,Y015_019,129954.6147,Kadiogo
BFA-HUMD_2_1,2010,male,Y020_024,158760.5528,Kadiogo
BFA-HUMD_2_1,2010,male,Y025_029,142280.2927,Kadiogo
BFA-HUMD_2_1,2010,male,Y030_034,109591.6906,Kadiogo
BFA-HUMD_2_1,2010,male,Y035_039,74170.98216,Kadiogo
BFA-HUMD_2_1,2010,male,Y040_044,53673.1749,Kadiogo
BFA-HUMD_2_1,2010,male,Y045_049,40559.94613,Kadiogo
BFA-HUMD_2_1,2010,male,Y050_054,28704.99037,Kadiogo
BFA-HUMD_2_1,2010,male,Y055_059,18660.13128,Kadiogo
BFA-HUMD_2_1,2010,male,Y060_064,12467.8161,Kadiogo
BFA-HUMD_2_1,2010,male,Y065_069,8543.637026,Kadiogo
BFA-HUMD_2_1,2010,male,Y070_074,4723.926373,Kadiogo
BFA-HUMD_2_1,2010,male,Y075_079,2143.698893,Kadiogo
BFA-HUMD_2_1,2010,male,Y080_999,1081.187134,Kadiogo
BFA-HUMD_2_1,2011,female,Y000_004,157757.7943,Kadiogo
BFA-HUMD_2_1,2011,female,Y005_009,130285.1858,Kadiogo
BFA-HUMD_2_1,2011,female,Y010_014,137333.7066,Kadiogo
BFA-HUMD_2_1,2011,female,Y015_019,153767.2812,Kadiogo
BFA-HUMD_2_1,2011,female,Y020_024,140695.9225,Kadiogo
BFA-HUMD_2_1,2011,female,Y025_029,110998.8881,Kadiogo
BFA-HUMD_2_1,2011,female,Y030_034,82975.7945,Kadiogo
BFA-HUMD_2_1,2011,female,Y035_039,58555.06909,Kadiogo
BFA-HUMD_2_1,2011,female,Y040_044,46076.6445,Kadiogo
BFA-HUMD_2_1,2011,female,Y045_049,35156.85051,Kadiogo
BFA-HUMD_2_1,2011,female,Y050_054,26435.14584,Kadiogo
BFA-HUMD_2_1,2011,female,Y055_059,19796.86499,Kadiogo
BFA-HUMD_2_1,2011,female,Y060_064,14949.92248,Kadiogo
BFA-HUMD_2_1,2011,female,Y065_069,11681.1509,Kadiogo
BFA-HUMD_2_1,2011,female,Y070_074,7661.668819,Kadiogo
BFA-HUMD_2_1,2011,female,Y075_079,4180.792602,Kadiogo
BFA-HUMD_2_1,2011,female,Y080_999,2735.42848,Kadiogo
BFA-HUMD_2_1,2011,male,Y000_004,166263.929,Kadiogo
BFA-HUMD_2_1,2011,male,Y005_009,128733.1588,Kadiogo
BFA-HUMD_2_1,2011,male,Y010_014,120931.7625,Kadiogo
BFA-HUMD_2_1,2011,male,Y015_019,137649.601,Kadiogo
BFA-HUMD_2_1,2011,male,Y020_024,166560.7546,Kadiogo
BFA-HUMD_2_1,2011,male,Y025_029,149715.8654,Kadiogo
BFA-HUMD_2_1,2011,male,Y030_034,116683.0871,Kadiogo
BFA-HUMD_2_1,2011,male,Y035_039,79966.55024,Kadiogo
BFA-HUMD_2_1,2011,male,Y040_044,57264.1004,Kadiogo
BFA-HUMD_2_1,2011,male,Y045_049,43079.84746,Kadiogo
BFA-HUMD_2_1,2011,male,Y050_054,30618.27883,Kadiogo
BFA-HUMD_2_1,2011,male,Y055_059,20077.33688,Kadiogo
BFA-HUMD_2_1,2011,male,Y060_064,13161.94077,Kadiogo
BFA-HUMD_2_1,2011,male,Y065_069,8873.899149,Kadiogo
BFA-HUMD_2_1,2011,male,Y070_074,5055.115907,Kadiogo
BFA-HUMD_2_1,2011,male,Y075_079,2284.466935,Kadiogo
BFA-HUMD_2_1,2011,male,Y080_999,1137.551141,Kadiogo
BFA-HUMD_2_1,2012,female,Y000_004,166614.6305,Kadiogo
BFA-HUMD_2_1,2012,female,Y005_009,139205.8539,Kadiogo
BFA-HUMD_2_1,2012,female,Y010_014,145981.3204,Kadiogo
BFA-HUMD_2_1,2012,female,Y015_019,162662.6088,Kadiogo
BFA-HUMD_2_1,2012,female,Y020_024,147913.7649,Kadiogo
BFA-HUMD_2_1,2012,female,Y025_029,117295.2469,Kadiogo
BFA-HUMD_2_1,2012,female,Y030_034,88529.33193,Kadiogo
BFA-HUMD_2_1,2012,female,Y035_039,63014.66338,Kadiogo
BFA-HUMD_2_1,2012,female,Y040_044,49036.29244,Kadiogo
BFA-HUMD_2_1,2012,female,Y045_049,37327.21783,Kadiogo
BFA-HUMD_2_1,2012,female,Y050_054,28151.96937,Kadiogo
BFA-HUMD_2_1,2012,female,Y055_059,21171.22753,Kadiogo
BFA-HUMD_2_1,2012,female,Y060_064,15812.26055,Kadiogo
BFA-HUMD_2_1,2012,female,Y065_069,12234.58132,Kadiogo
BFA-HUMD_2_1,2012,female,Y070_074,8175.514814,Kadiogo
BFA-HUMD_2_1,2012,female,Y075_079,4456.767081,Kadiogo
BFA-HUMD_2_1,2012,female,Y080_999,2906.360139,Kadiogo
BFA-HUMD_2_1,2012,male,Y000_004,175622.2714,Kadiogo
BFA-HUMD_2_1,2012,male,Y005_009,137591.3317,Kadiogo
BFA-HUMD_2_1,2012,male,Y010_014,128702.0987,Kadiogo
BFA-HUMD_2_1,2012,male,Y015_019,145800.2294,Kadiogo
BFA-HUMD_2_1,2012,male,Y020_024,174744.1949,Kadiogo
BFA-HUMD_2_1,2012,male,Y025_029,157540.0214,Kadiogo
BFA-HUMD_2_1,2012,male,Y030_034,124233.3497,Kadiogo
BFA-HUMD_2_1,2012,male,Y035_039,86214.9721,Kadiogo
BFA-HUMD_2_1,2012,male,Y040_044,61095.27154,Kadiogo
BFA-HUMD_2_1,2012,male,Y045_049,45756.30479,Kadiogo
BFA-HUMD_2_1,2012,male,Y050_054,32659.09469,Kadiogo
BFA-HUMD_2_1,2012,male,Y055_059,21602.17687,Kadiogo
BFA-HUMD_2_1,2012,male,Y060_064,13894.70965,Kadiogo
BFA-HUMD_2_1,2012,male,Y065_069,9216.927857,Kadiogo
BFA-HUMD_2_1,2012,male,Y070_074,5409.524794,Kadiogo
BFA-HUMD_2_1,2012,male,Y075_079,2434.478646,Kadiogo
BFA-HUMD_2_1,2012,male,Y080_999,1196.853494,Kadiogo
BFA-HUMD_2_1,2013,female,Y000_004,175968.7071,Kadiogo
BFA-HUMD_2_1,2013,female,Y005_009,148737.3231,Kadiogo
BFA-HUMD_2_1,2013,female,Y010_014,155173.4562,Kadiogo
BFA-HUMD_2_1,2013,female,Y015_019,172072.5248,Kadiogo
BFA-HUMD_2_1,2013,female,Y020_024,155501.8898,Kadiogo
BFA-HUMD_2_1,2013,female,Y025_029,123948.7636,Kadiogo
BFA-HUMD_2_1,2013,female,Y030_034,94454.56544,Kadiogo
BFA-HUMD_2_1,2013,female,Y035_039,67813.90345,Kadiogo
BFA-HUMD_2_1,2013,female,Y040_044,52186.04788,Kadiogo
BFA-HUMD_2_1,2013,female,Y045_049,39631.57026,Kadiogo
BFA-HUMD_2_1,2013,female,Y050_054,29980.29154,Kadiogo
BFA-HUMD_2_1,2013,female,Y055_059,22641.00277,Kadiogo
BFA-HUMD_2_1,2013,female,Y060_064,16724.33981,Kadiogo
BFA-HUMD_2_1,2013,female,Y065_069,12814.23221,Kadiogo
BFA-HUMD_2_1,2013,female,Y070_074,8723.822975,Kadiogo
BFA-HUMD_2_1,2013,female,Y075_079,4750.958659,Kadiogo
BFA-HUMD_2_1,2013,female,Y080_999,3087.972989,Kadiogo
BFA-HUMD_2_1,2013,male,Y000_004,185507.358,Kadiogo
BFA-HUMD_2_1,2013,male,Y005_009,147059.0385,Kadiogo
BFA-HUMD_2_1,2013,male,Y010_014,136971.7091,Kadiogo
BFA-HUMD_2_1,2013,male,Y015_019,154433.48,Kadiogo
BFA-HUMD_2_1,2013,male,Y020_024,183329.7028,Kadiogo
BFA-HUMD_2_1,2013,male,Y025_029,165773.068,Kadiogo
BFA-HUMD_2_1,2013,male,Y030_034,132272.1704,Kadiogo
BFA-HUMD_2_1,2013,male,Y035_039,92951.63281,Kadiogo
BFA-HUMD_2_1,2013,male,Y040_044,65182.7616,Kadiogo
BFA-HUMD_2_1,2013,male,Y045_049,48599.0446,Kadiogo
BFA-HUMD_2_1,2013,male,Y050_054,34835.93809,Kadiogo
BFA-HUMD_2_1,2013,male,Y055_059,23242.82589,Kadiogo
BFA-HUMD_2_1,2013,male,Y060_064,14668.27421,Kadiogo
BFA-HUMD_2_1,2013,male,Y065_069,9573.216654,Kadiogo
BFA-HUMD_2_1,2013,male,Y070_074,5788.780916,Kadiogo
BFA-HUMD_2_1,2013,male,Y075_079,2594.341019,Kadiogo
BFA-HUMD_2_1,2013,male,Y080_999,1259.247374,Kadiogo
BFA-HUMD_2_1,2014,female,Y000_004,185847.9402,Kadiogo
BFA-HUMD_2_1,2014,female,Y005_009,158921.415,Kadiogo
BFA-HUMD_2_1,2014,female,Y010_014,164944.4014,Kadiogo
BFA-HUMD_2_1,2014,female,Y015_019,182026.7977,Kadiogo
BFA-HUMD_2_1,2014,female,Y020_024,163479.2932,Kadiogo
BFA-HUMD_2_1,2014,female,Y025_029,130979.698,Kadiogo
BFA-HUMD_2_1,2014,female,Y030_034,100776.3725,Kadiogo
BFA-HUMD_2_1,2014,female,Y035_039,72978.65693,Kadiogo
BFA-HUMD_2_1,2014,female,Y040_044,55538.12203,Kadiogo
BFA-HUMD_2_1,2014,female,Y045_049,42078.17921,Kadiogo
BFA-HUMD_2_1,2014,female,Y050_054,31927.35361,Kadiogo
BFA-HUMD_2_1,2014,female,Y055_059,24212.81457,Kadiogo
BFA-HUMD_2_1,2014,female,Y060_064,17689.02943,Kadiogo
BFA-HUMD_2_1,2014,female,Y065_069,13421.34584,Kadiogo
BFA-HUMD_2_1,2014,female,Y070_074,9308.904581,Kadiogo
BFA-HUMD_2_1,2014,female,Y075_079,5064.569849,Kadiogo
BFA-HUMD_2_1,2014,female,Y080_999,3280.934476,Kadiogo
BFA-HUMD_2_1,2014,male,Y000_004,195948.8373,Kadiogo
BFA-HUMD_2_1,2014,male,Y005_009,157178.2215,Kadiogo
BFA-HUMD_2_1,2014,male,Y010_014,145772.6742,Kadiogo
BFA-HUMD_2_1,2014,male,Y015_019,163577.9302,Kadiogo
BFA-HUMD_2_1,2014,male,Y020_024,192337.0327,Kadiogo
BFA-HUMD_2_1,2014,male,Y025_029,174436.3738,Kadiogo
BFA-HUMD_2_1,2014,male,Y030_034,140831.1625,Kadiogo
BFA-HUMD_2_1,2014,male,Y035_039,100214.6823,Kadiogo
BFA-HUMD_2_1,2014,male,Y040_044,69543.71923,Kadiogo
BFA-HUMD_2_1,2014,male,Y045_049,51618.39765,Kadiogo
BFA-HUMD_2_1,2014,male,Y050_054,37157.87576,Kadiogo
BFA-HUMD_2_1,2014,male,Y055_059,25008.07944,Kadiogo
BFA-HUMD_2_1,2014,male,Y060_064,15484.90568,Kadiogo
BFA-HUMD_2_1,2014,male,Y065_069,9943.278122,Kadiogo
BFA-HUMD_2_1,2014,male,Y070_074,6194.626289,Kadiogo
BFA-HUMD_2_1,2014,male,Y075_079,2764.700909,Kadiogo
BFA-HUMD_2_1,2014,male,Y080_999,1324.893945,Kadiogo
BFA-HUMD_2_1,2015,female,Y000_004,196281.813,Kadiogo
BFA-HUMD_2_1,2015,female,Y005_009,169802.8149,Kadiogo
BFA-HUMD_2_1,2015,female,Y010_014,175330.6024,Kadiogo
BFA-HUMD_2_1,2015,female,Y015_019,192556.9182,Kadiogo
BFA-HUMD_2_1,2015,female,Y020_024,171865.9454,Kadiogo
BFA-HUMD_2_1,2015,female,Y025_029,138409.4587,Kadiogo
BFA-HUMD_2_1,2015,female,Y030_034,107521.2957,Kadiogo
BFA-HUMD_2_1,2015,female,Y035_039,78536.76159,Kadiogo
BFA-HUMD_2_1,2015,female,Y040_044,59105.51045,Kadiogo
BFA-HUMD_2_1,2015,female,Y045_049,44675.82672,Kadiogo
BFA-HUMD_2_1,2015,female,Y050_054,34000.86711,Kadiogo
BFA-HUMD_2_1,2015,female,Y055_059,25893.74664,Kadiogo
BFA-HUMD_2_1,2015,female,Y060_064,18709.36405,Kadiogo
BFA-HUMD_2_1,2015,female,Y065_069,14057.22335,Kadiogo
BFA-HUMD_2_1,2015,female,Y070_074,9933.22592,Kadiogo
BFA-HUMD_2_1,2015,female,Y075_079,5398.882541,Kadiogo
BFA-HUMD_2_1,2015,female,Y080_999,3485.953754,Kadiogo
BFA-HUMD_2_1,2015,male,Y000_004,206978.0264,Kadiogo
BFA-HUMD_2_1,2015,male,Y005_009,167993.7089,Kadiogo
BFA-HUMD_2_1,2015,male,Y010_014,155139.1355,Kadiogo
BFA-HUMD_2_1,2015,male,Y015_019,173263.8496,Kadiogo
BFA-HUMD_2_1,2015,male,Y020_024,201786.9096,Kadiogo
BFA-HUMD_2_1,2015,male,Y025_029,183552.4243,Kadiogo
BFA-HUMD_2_1,2015,male,Y030_034,149943.9849,Kadiogo
BFA-HUMD_2_1,2015,male,Y035_039,108045.2516,Kadiogo
BFA-HUMD_2_1,2015,male,Y040_044,74196.44036,Kadiogo
BFA-HUMD_2_1,2015,male,Y045_049,54825.33655,Kadiogo
BFA-HUMD_2_1,2015,male,Y050_054,39634.57873,Kadiogo
BFA-HUMD_2_1,2015,male,Y055_059,26907.40104,Kadiogo
BFA-HUMD_2_1,2015,male,Y060_064,16347.00173,Kadiogo
BFA-HUMD_2_1,2015,male,Y065_069,10327.64466,Kadiogo
BFA-HUMD_2_1,2015,male,Y070_074,6628.925056,Kadiogo
BFA-HUMD_2_1,2015,male,Y075_079,2946.247643,Kadiogo
BFA-HUMD_2_1,2015,male,Y080_999,1393.962777,Kadiogo
BFA-HUMD_2_1,2016,female,Y000_004,204284.3018,Kadiogo
BFA-HUMD_2_1,2016,female,Y005_009,179336.1007,Kadiogo
BFA-HUMD_2_1,2016,female,Y010_014,186854.0625,Kadiogo
BFA-HUMD_2_1,2016,female,Y015_019,203965.6912,Kadiogo
BFA-HUMD_2_1,2016,female,Y020_024,181541.2473,Kadiogo
BFA-HUMD_2_1,2016,female,Y025_029,145507.9543,Kadiogo
BFA-HUMD_2_1,2016,female,Y030_034,113641.8441,Kadiogo
BFA-HUMD_2_1,2016,female,Y035_039,83796.33878,Kadiogo
BFA-HUMD_2_1,2016,female,Y040_044,63583.49095,Kadiogo
BFA-HUMD_2_1,2016,female,Y045_049,47520.52386,Kadiogo
BFA-HUMD_2_1,2016,female,Y050_054,36078.72931,Kadiogo
BFA-HUMD_2_1,2016,female,Y055_059,27552.13601,Kadiogo
BFA-HUMD_2_1,2016,female,Y060_064,20001.14106,Kadiogo
BFA-HUMD_2_1,2016,female,Y065_069,14869.66167,Kadiogo
BFA-HUMD_2_1,2016,female,Y070_074,10403.84728,Kadiogo
BFA-HUMD_2_1,2016,female,Y075_079,5771.607195,Kadiogo
BFA-HUMD_2_1,2016,female,Y080_999,3722.313089,Kadiogo
BFA-HUMD_2_1,2016,male,Y000_004,215395.8611,Kadiogo
BFA-HUMD_2_1,2016,male,Y005_009,177499.6206,Kadiogo
BFA-HUMD_2_1,2016,male,Y010_014,165468.8541,Kadiogo
BFA-HUMD_2_1,2016,male,Y015_019,183794.9446,Kadiogo
BFA-HUMD_2_1,2016,male,Y020_024,213041.9583,Kadiogo
BFA-HUMD_2_1,2016,male,Y025_029,192514.7252,Kadiogo
BFA-HUMD_2_1,2016,male,Y030_034,157868.3594,Kadiogo
BFA-HUMD_2_1,2016,male,Y035_039,115171.7438,Kadiogo
BFA-HUMD_2_1,2016,male,Y040_044,80078.37245,Kadiogo
BFA-HUMD_2_1,2016,male,Y045_049,58516.58595,Kadiogo
BFA-HUMD_2_1,2016,male,Y050_054,42102.61068,Kadiogo
BFA-HUMD_2_1,2016,male,Y055_059,28709.03789,Kadiogo
BFA-HUMD_2_1,2016,male,Y060_064,17597.89706,Kadiogo
BFA-HUMD_2_1,2016,male,Y065_069,10915.42329,Kadiogo
BFA-HUMD_2_1,2016,male,Y070_074,6883.310918,Kadiogo
BFA-HUMD_2_1,2016,male,Y075_079,3159.841498,Kadiogo
BFA-HUMD_2_1,2016,male,Y080_999,1486.757572,Kadiogo
BFA-HUMD_2_1,2017,female,Y000_004,212613.0552,Kadiogo
BFA-HUMD_2_1,2017,female,Y005_009,189404.6165,Kadiogo
BFA-HUMD_2_1,2017,female,Y010_014,199134.8926,Kadiogo
BFA-HUMD_2_1,2017,female,Y015_019,216050.4207,Kadiogo
BFA-HUMD_2_1,2017,female,Y020_024,191761.2265,Kadiogo
BFA-HUMD_2_1,2017,female,Y025_029,152970.5048,Kadiogo
BFA-HUMD_2_1,2017,female,Y030_034,120110.7989,Kadiogo
BFA-HUMD_2_1,2017,female,Y035_039,89408.14787,Kadiogo
