area_id,year,sex,age_group,population
COG,2012,male,Y065_069,23010.059258845886
COG,2012,male,Y070_074,15769.217575484954
COG,2012,male,Y075_079,9237.167230300982
COG,2012,male,Y080_999,6662.83776696674
COG,2013,female,Y000_004,391845.38696756784
COG,2013,female,Y005_009,327092.0397951482
COG,2013,female,Y010_014,269599.30898545135
COG,2013,female,Y015_019,233576.45701427452
COG,2013,female,Y020_024,212571.1705171721
COG,2013,female,Y025_029,195629.90466840327
COG,2013,female,Y030_034,173824.52387573489
COG,2013,female,Y035_039,148726.9697176531
COG,2013,female,Y040_044,122396.22879457261
COG,2013,female,Y045_049,97944.91760035857
COG,2013,female,Y050_054,73966.63600440294
COG,2013,female,Y055_059,53534.67804584536
COG,2013,female,Y060_064,37939.92724478784
COG,2013,female,Y065_069,26605.400768564374
COG,2013,female,Y070_074,18707.944863203447
COG,2013,female,Y075_079,12494.920438722575
COG,2013,female,Y080_999,10503.35097786746
COG,2013,male,Y000_004,398506.3947564962
COG,2013,male,Y005_009,331229.77419583173
COG,2013,male,Y010_014,272101.40990535665
COG,2013,male,Y015_019,234963.96342497374
COG,2013,male,Y020_024,212986.3576687129
COG,2013,male,Y025_029,195666.41821815984
COG,2013,male,Y030_034,174008.09406886695
COG,2013,male,Y035_039,148107.2808238461
COG,2013,male,Y040_044,120143.98253361354
COG,2013,male,Y045_049,94866.47552275134
