iso3,year,age,sex,totpop,hivpop,artpop,infections
KEN,2022,36,male,336072.01465,9615.66161,7650.48515,131.8597
KEN,2022,37,female,345294.74902,24774.60241,22878.24823,230.94334
KEN,2022,37,male,325398.16015,9974.15255,8070.86596,120.67127
KEN,2022,38,female,332125.91212,25277.62072,23478.10848,211.08658
KEN,2022,38,male,314837.26563,10377.95743,8542.04813,110.31501
KEN,2022,39,female,318228.16698,25643.49077,23944.81682,191.92144
KEN,2022,39,male,304255.2705,10796.391889999999,9036.26057,100.62676
KEN,2022,40,female,302767.71192,25846.615569999998,24254.94945,173.18225
KEN,2022,40,male,292595.2373,11193.820440000001,9519.51563,91.25574
KEN,2022,41,female,286501.83887,25934.33271,24451.13076,155.09089
KEN,2022,41,male,280214.45019,11551.392679999999,9969.79681,82.26437
KEN,2022,42,female,270329.2002,25962.22269,24586.48168,138.21618999999998
KEN,2022,42,male,267514.3379,11853.04237,10369.50573,73.91694
KEN,2022,43,female,255365.67382,26065.22147,24789.81408,123.26837
KEN,2022,43,male,255346.75392000002,12116.9965,10729.85345,66.42531000000001
KEN,2022,44,female,240907.21484,26141.50616,24963.552170000003,110.12155
KEN,2022,44,male,243130.88281,12336.46344,11045.30588,59.58331
KEN,2022,45,female,226677.44141,26015.21258,24941.170459999998,98.55669
KEN,2022,45,male,230996.59376,12500.62709,11314.68432,53.28081
KEN,2022,46,female,212828.13184,25572.23783,24607.60055,88.27414
KEN,2022,46,male,219237.36621,12619.10793,11544.81999,47.53597
KEN,2022,47,female,199690.03418,24811.40827,23951.2908,79.12214
KEN,2022,47,male,207557.56641,12669.587000000001,11702.744139999999,42.332280000000004
KEN,2022,48,female,187304.52734,23743.53109,22980.70783,71.17844
KEN,2022,48,male,195821.41017,12619.85037,11754.47439,37.58209
KEN,2022,49,female,175955.58838,22432.66853,21757.20901,64.41982
KEN,2022,49,male,184362.83056,12449.72662,11677.79202,33.30083
LBR,2022,15,female,65189.15625,157.08845,93.2385,24.17268
LBR,2022,15,male,66626.98438,139.05822,71.82762,3.70812
LBR,2022,16,female,63237.375,190.50491,113.98963,33.17046
LBR,2022,16,male,64603.12109,140.94316,79.69021,5.28361
LBR,2022,17,female,60858.625,235.33078,146.72823,38.40658
LBR,2022,17,male,62113.30469,146.06971,84.98998,7.25962
LBR,2022,18,female,58204.5625,276.26223,175.16438,38.89474
LBR,2022,18,male,59265.58594,150.22274,85.58817,9.63966
LBR,2022,19,female,55830.57812,310.78047,201.72266,36.46996
LBR,2022,19,male,56753.42188,160.1062,93.00148,12.19567
LBR,2022,20,female,53944.97266,349.07409,235.76739,33.62086
LBR,2022,20,male,54780.53906,169.78074,96.04617,14.82381
LBR,2022,21,female,52104.20703,378.0095,260.49662,31.3906
LBR,2022,21,male,52860.36328,181.45988,100.45092,16.97965
LBR,2022,22,female,49980.89062,401.99294,281.94113,29.09852
LBR,2022,22,male,50642.40625,196.10882,108.43685,18.16254
LBR,2022,23,female,47776.71094,422.78337,301.39961,27.19366
LBR,2022,23,male,48326.44531,207.07367,113.67888,18.24729
LBR,2022,24,female,45488.51172,442.42574,320.63282,25.51729
LBR,2022,24,male,45916.30078,217.22043,119.39618,17.53732
LBR,2022,25,female,43190.95312,454.87322,334.08249,23.68533
LBR,2022,25,male,43446.87891,224.48438,124.00924,16.56449
LBR,2022,26,female,41315.27344,470.43362,350.43037,21.85436
LBR,2022,26,male,41408.20703,234.62942,131.57655,15.75158
LBR,2022,27,female,39532.07422,485.45048,366.73775,20.16338
LBR,2022,27,male,39483.4375,245.95391,140.21338,14.83436
LBR,2022,28,female,37864.19922,496.20516,379.27992,18.66613
LBR,2022,28,male,37688.40625,254.47812,146.72888,13.87716
LBR,2022,29,female,36416.78125,507.17438,391.80705,17.37996
LBR,2022,29,male,36117.78516,262.08801,152.43459,12.93975
LBR,2022,30,female,34924.89062,514.31107,401.31754,16.10517
LBR,2022,30,male,34569.52734,268.1006,157.39246,11.93533
LBR,2022,31,female,33952.30078,528.19534,416.37178,15.08075
LBR,2022,31,male,33528.82031,278.75266,165.89096,11.06423
LBR,2022,32,female,33198.34766,538.47645,427.85414,14.20602
LBR,2022,32,male,32703.81445,285.44147,171.09282,10.28907
LBR,2022,33,female,32432.77344,549.80696,440.51738,13.37932
LBR,2022,33,male,31894.62695,293.44678,177.72945,9.56982
LBR,2022,34,female,31765.24023,561.84642,453.80626,12.63997
LBR,2022,34,male,31249.65234,302.70276,185.46773,8.94022
LBR,2022,35,female,31104.34375,574.42376,468.36732,11.93372
LBR,2022,35,male,30586.28516,311.56698,194.18921,8.30463
LBR,2022,36,female,30557.50391,587.11519,483.13242,11.29686
LBR,2022,36,male,30039.77734,319.83639,202.82803,7.69744
LBR,2022,37,female,29991.58789,598.07761,496.41636,10.68597
LBR,2022,37,male,29414.77344,325.86273,210.16456,7.10671
LBR,2022,38,female,29342.67578,605.19266,506.30461,10.08048
LBR,2022,38,male,28759.16016,330.14515,216.46834,6.55612
LBR,2022,39,female,29391.92773,624.93026,526.61629,9.73956
LBR,2022,39,male,28614.75977,338.77107,225.6501,6.15764
LBR,2022,40,female,28859.48633,629.17755,533.67788,9.22646
LBR,2022,40,male,28028.75,340.58228,230.2665,5.68282
LBR,2022,41,female,28308.06445,626.01071,533.87609,8.73391
LBR,2022,41,male,27401.40625,340.28354,233.41076,5.22073
LBR,2022,42,female,27743.94922,620.14993,531.48994,8.26344
LBR,2022,42,male,26700.47852,337.70202,234.90053,4.77899
LBR,2022,43,female,27113.75586,610.15118,525.24798,7.79914
LBR,2022,43,male,25951.91211,333.17134,234.88163,4.36541
LBR,2022,44,female,26253.60352,592.77749,512.33995,7.29589
LBR,2022,44,male,24830.59961,322.533,230.31429,3.92673
LBR,2022,45,female,25453.86523,573.40482,497.90798,6.83676
LBR,2022,45,male,23866.18359,310.8101,225.31625,3.5464
LBR,2022,46,female,24551.44727,550.4483,480.22356,6.37555
LBR,2022,46,male,22829.46875,296.01271,217.884,3.18482
LBR,2022,47,female,23697.60352,523.35845,458.35022,5.95259
LBR,2022,47,male,21822.07422,279.46196,208.52187,2.85809
LBR,2022,48,female,22563.06055,485.97396,426.88592,5.48497
LBR,2022,48,male,20658.34766,259.49087,195.97132,2.54085
LBR,2022,49,female,21466.66992,446.10114,392.6987,5.05275
LBR,2022,49,male,19548.47461,239.12483,182.51453,2.25846
LSO,2022,15,female,20993.93945,565.46144,464.21994,67.29001
LSO,2022,15,male,21337.43555,509.78402,455.23371,2.12908
LSO,2022,16,female,20933.45898,714.19832,527.49572,95.09184
LSO,2022,16,male,21275.4082,550.69513,479.91188,4.05776
LSO,2022,17,female,20838.625,899.02253,627.58906,117.99975
LSO,2022,17,male,21163.03516,589.46474,512.57576,9.60556
LSO,2022,18,female,20688.39258,1076.31215,704.01936,133.52284
LSO,2022,18,male,20944.73438,593.99852,477.54569,19.71269
LSO,2022,19,female,20478.76953,1268.17957,801.58625,142.7102
LSO,2022,19,male,20606.13672,600.25595,447.61338,32.683
LSO,2022,20,female,20216.51172,1489.50503,943.92958,149.81331
LSO,2022,20,male,20170.58008,618.41026,415.48453,46.11644
LSO,2022,21,female,19917.89062,1750.81503,1130.88331,155.44167
LSO,2022,21,male,19689.74609,660.292,405.51098,57.72233
LSO,2022,22,female,19591.81836,2054.63683,1374.16618,156.18034
LSO,2022,22,male,19195.25,725.38134,422.33407,66.85836
LSO,2022,23,female,19230.50586,2381.42985,1651.45408,151.8296
LSO,2022,23,male,18678.35547,808.44717,451.31768,72.62826
LSO,2022,24,female,18836.60547,2718.43536,1952.15956,143.80996
LSO,2022,24,male,18150.03125,912.26131,499.60388,75.67697
LSO,2022,25,female,18421.49805,3053.65907,2265.68706,134.03878
LSO,2022,25,male,17618.50781,1035.52269,567.09755,77.71119
LSO,2022,26,female,17975.69141,3359.05196,2563.0156,124.01425
LSO,2022,26,male,17064.31445,1174.82364,653.20807,78.98714
LSO,2022,27,female,17512.75977,3648.84853,2856.41435,114.00566
LSO,2022,27,male,16511.58789,1330.55468,759.25636,78.53261
LSO,2022,28,female,17025.11719,3909.53041,3129.21439,104.56498
LSO,2022,28,male,16009.97266,1492.35208,874.71028,76.65954
LSO,2022,29,female,16514.89844,4141.31046,3379.86398,95.60207
LSO,2022,29,male,15579.62109,1668.05296,1006.84332,73.8581
LSO,2022,30,female,15987.31641,4350.03612,3613.94758,86.61376
LSO,2022,30,male,15203.67578,1858.30569,1157.30812,70.58219
LSO,2022,31,female,15446.22461,4528.37759,3822.94667,77.73334
LSO,2022,31,male,14834.36035,2054.11392,1319.26046,66.98441
LSO,2022,32,female,14906.4043,4678.27888,4007.56916,69.59067
LSO,2022,32,male,14457.9541,2253.12766,1491.71906,63.03941
LSO,2022,33,female,14386.55469,4802.39078,4168.52543,62.37531
LSO,2022,33,male,14108.77344,2456.31166,1674.30638,59.07372
LSO,2022,34,female,13897.62598,4904.23715,4307.7014,56.01801
LSO,2022,34,male,13788.74414,2660.8186,1863.79592,55.1557
LSO,2022,35,female,13448.73535,5000.30927,4443.05535,50.24904
LSO,2022,35,male,13494.07324,2869.63503,2068.44546,51.19571
LSO,2022,36,female,12987.8418,5062.35031,4547.41107,44.87474
LSO,2022,36,male,13201.71387,3066.41566,2269.24161,47.23509
LSO,2022,37,female,12527.70801,5096.56351,4624.10118,40.04261
LSO,2022,37,male,12887.63477,3241.62947,2457.18654,43.38295
LSO,2022,38,female,12082.55664,5109.13724,4677.49107,35.77891
LSO,2022,38,male,12515.39355,3382.06964,2620.15613,39.60798
LSO,2022,39,female,11655.50684,5106.86801,4713.56047,32.00435
LSO,2022,39,male,12060.86035,3476.8425,2747.32627,35.85672
LSO,2022,40,female,11239.70605,5088.29651,4730.99698,28.61459
LSO,2022,40,male,11539.84082,3526.00775,2836.55608,32.14628
LSO,2022,41,female,10849.88965,5056.87354,4732.3464,25.62162
LSO,2022,41,male,11016.2334,3545.76257,2899.00252,28.68278
LSO,2022,42,female,10456.55957,4999.31354,4705.32621,22.94899
LSO,2022,42,male,10492.8623,3537.49222,2935.0877,25.53485
LSO,2022,43,female,10007.95508,4882.11435,4617.65623,20.50129
LSO,2022,43,male,9916.42383,3485.10635,2931.0185,22.57262
LSO,2022,44,female,9482.89844,4690.92755,4455.12508,18.23404
LSO,2022,44,male,9279.26953,3385.41016,2882.72131,19.77043
LSO,2022,45,female,8905.48535,4433.06583,4225.19418,16.1897
LSO,2022,45,male,8608.50977,3246.46561,2798.86917,17.16367
LSO,2022,46,female,8325.14258,4142.34598,3960.97426,14.4015
LSO,2022,46,male,7918.66602,3071.77667,2679.45024,14.77846
LSO,2022,47,female,7792.70508,3850.65373,3692.30082,12.91103
LSO,2022,47,male,7266.28955,2883.36002,2542.07456,12.72338
LSO,2022,48,female,7342.90674,3580.05153,3440.5918,11.72568
LSO,2022,48,male,6707.06787,2705.72539,2408.04846,11.05839
LSO,2022,49,female,7006.26318,3348.67435,3223.79837,10.84639
LSO,2022,49,male,6277.41162,2557.59384,2294.72348,9.78577
MLI,2022,15,female,270780.25,420.11533,116.05915,102.63218
MLI,2022,15,male,277193.9375,339.93237,116.54286,14.12777
MLI,2022,16,female,261060.2813,552.88187,118.67212,140.15683
MLI,2022,16,male,267795.6875,355.63152,113.83152,20.31459
MLI,2022,17,female,252002.5781,731.13448,188.29089,164.69522
MLI,2022,17,male,258613.6406,389.99007,150.16185,28.49098
MLI,2022,18,female,240482.5938,894.61723,227.75727,170.39975
MLI,2022,18,male,247166.875,412.38215,149.81885,38.50817
MLI,2022,19,female,228479.0313,1050.85579,282.59263,163.6131
MLI,2022,19,male,235114.375,447.36805,159.85956,49.08216
MLI,2022,20,female,217868.0781,1202.12678,344.77112,154.92519
MLI,2022,20,male,224085.875,491.2235,170.28926,59.45326
MLI,2022,21,female,207322,1339.71252,407.80104,147.51021
MLI,2022,21,male,213322.5938,543.0648,184.0367,67.81074
MLI,2022,22,female,197202.9063,1468.22972,475.05778,138.69775
MLI,2022,22,male,202703.7813,600.40815,199.17167,73.0388
MLI,2022,23,female,187604.4063,1579.11675,537.11299,129.39858
MLI,2022,23,male,192966.9688,653.3071,211.76269,74.8926
MLI,2022,24,female,176539.0469,1657.72818,589.58134,118.53687
MLI,2022,24,male,181435.1719,696.29787,222.97392,73.32909
MLI,2022,25,female,167933.5,1722.58456,639.48573,108.41476
MLI,2022,25,male,172635.4844,738.16515,236.60341,71.86029
MLI,2022,26,female,159995.875,1800.89896,706.83888,98.24226
MLI,2022,26,male,164785.5156,783.02719,253.87654,70.49478
MLI,2022,27,female,153631.7344,1858.59237,759.58283,89.62294
MLI,2022,27,male,158366.2031,838.286,281.22521,68.87444
MLI,2022,28,female,149778.5313,1940.41762,824.86128,83.30468
MLI,2022,28,male,154333.8125,900.40285,311.09211,67.58359
MLI,2022,29,female,143807.1563,1983.79998,875.08418,76.463
MLI,2022,29,male,148347.0313,943.78076,334.6753,64.88664
MLI,2022,30,female,138908.2969,2024.83669,923.74873,70.30835
MLI,2022,30,male,143567.9063,985.58041,357.42766,62.25824
MLI,2022,31,female,134448.3281,2060.28133,970.73978,64.36678
MLI,2022,31,male,139068.8125,1022.78835,379.03826,59.45629
MLI,2022,32,female,128561.3281,2050.35159,993.40683,58.21341
MLI,2022,32,male,132988.4844,1033.77333,388.51311,55.87268
MLI,2022,33,female,125762.7109,2087.347,1041.55772,53.93353
MLI,2022,33,male,130157.1094,1069.8528,410.53659,53.63149
MLI,2022,34,female,122846.2813,2116.54131,1086.3065,49.95553
MLI,2022,34,male,127254.6094,1100.97532,431.20314,51.32699
MLI,2022,35,female,119137.7891,2119.7883,1125.42752,45.89233
MLI,2022,35,male,123606.0469,1117.73603,451.25581,48.61627
MLI,2022,36,female,116119.3594,2129.8226,1168.03718,42.28889
MLI,2022,36,male,120669.9922,1137.39581,473.84984,46.10269
MLI,2022,37,female,112250.9063,2124.21788,1202.52481,38.6532
MLI,2022,37,male,116726.4531,1144.61156,492.48128,43.25986
MLI,2022,38,female,108769.9141,2122.57545,1238.41797,35.43574
MLI,2022,38,male,113158.3359,1152.52243,512.35879,40.66147
MLI,2022,39,female,104813.2891,2108.5078,1265.77054,32.32471
MLI,2022,39,male,109097.5391,1153.19081,529.89761,37.98585
MLI,2022,40,female,101177.7891,2092.50319,1289.29254,29.53903
MLI,2022,40,male,105376.5703,1153.54648,547.35351,35.4834
MLI,2022,41,female,97252.34375,2064.10321,1302.78531,26.87238
MLI,2022,41,male,101560.8984,1149.12663,562.56599,33.00485
MLI,2022,42,female,92594.82812,2010.93947,1297.60947,24.22278
MLI,2022,42,male,96889.44531,1130.55831,570.40375,30.36921
MLI,2022,43,female,88031.73438,1951.34337,1284.98671,21.81109
MLI,2022,43,male,92273.20312,1108.35858,575.57923,27.8921
MLI,2022,44,female,83207.77344,1875.02353,1257.47255,19.5346
MLI,2022,44,male,87252.42969,1077.12651,574.88619,25.42972
MLI,2022,45,female,78827.98438,1785.52023,1222.40493,17.54688
MLI,2022,45,male,82753.14062,1039.15704,572.61615,23.23535
MLI,2022,46,female,74539.39844,1684.95683,1175.5406,15.74001
MLI,2022,46,male,78224.59375,995.1965,565.45629,21.13855
MLI,2022,47,female,70419.78906,1574.32767,1116.71146,14.11336
MLI,2022,47,male,73684.35156,945.69931,552.66718,19.15909
MLI,2022,48,female,66150.17188,1449.85263,1043.01218,12.58861
MLI,2022,48,male,69089.28125,891.18242,534.21153,17.28581
MLI,2022,49,female,62132.69922,1322.70685,962.5462,11.23289
MLI,2022,49,male,64710.09766,835.18884,512.00564,15.57855
MOZ,2022,15,female,380574.2188,6419.86316,3846.43834,2027.75571
MOZ,2022,15,male,380286.5938,4806.3118,3169.4294,419.55463
MOZ,2022,16,female,369430.8438,9841.4819,5885.89543,2761.16788
MOZ,2022,16,male,368387.9375,5689.10254,3888.44442,585.36106
MOZ,2022,17,female,360926.625,13709.10428,8261.4935,3199.67535
MOZ,2022,17,male,359524.625,6445.24677,4373.11024,738.63763
MOZ,2022,18,female,352064.8125,17647.36731,11040.55832,3238.35925
MOZ,2022,18,male,350283.9063,7216.59833,4805.37844,865.27402
MOZ,2022,19,female,344491.3125,21409.37549,13947.39115,3021.54938
MOZ,2022,19,male,342004.8125,8149.54184,5353.86843,971.04072
MOZ,2022,20,female,333037.5313,24567.8147,16670.868,2710.14211
MOZ,2022,20,male,330242.75,9161.6806,6019.48138,1057.87876
MOZ,2022,21,female,323627,27552.13544,19353.16272,2480.81071
MOZ,2022,21,male,320161.875,10328.54535,6794.14262,1138.22038
MOZ,2022,22,female,313970.4375,30285.78967,21898.97773,2281.03413
MOZ,2022,22,male,310175.75,11609.85608,7676.41104,1190.4927
MOZ,2022,23,female,303902.4063,32783.77216,24272.86961,2140.2932
MOZ,2022,23,male,299745.0313,12907.43121,8600.39432,1209.67078
MOZ,2022,24,female,293340.8438,35120.91327,26514.20598,2035.43887
MOZ,2022,24,male,289177.25,14283.84906,9628.00516,1203.45085
MOZ,2022,25,female,283505.5625,37414.23743,28763.40673,1926.29207
MOZ,2022,25,male,278980.1563,15703.15808,10740.4288,1185.83435
MOZ,2022,26,female,270764,38921.63922,30401.51169,1776.3893
MOZ,2022,26,male,266252.2188,16946.27393,11768.38668,1150.29495
MOZ,2022,27,female,261039.7969,40424.32654,32004.83122,1654.11636
MOZ,2022,27,male,256393.9063,18276.94617,12875.28256,1117.82247
MOZ,2022,28,female,252232.9844,41717.28235,33419.3839,1545.68118
MOZ,2022,28,male,247648.4063,19605.284,13999.57287,1083.05569
MOZ,2022,29,female,243736.4844,42737.89087,34592.16275,1445.89223
MOZ,2022,29,male,239075.4063,20845.6181,15075.91031,1043.36254
MOZ,2022,30,female,235398.1406,43521.04834,35556.13213,1351.01559
MOZ,2022,30,male,230347.7188,21952.10706,16068.76579,997.92239
MOZ,2022,31,female,227896.0625,44216.37744,36434.665,1264.22408
MOZ,2022,31,male,222417.1875,22996.1062,17026.48405,952.39999
MOZ,2022,32,female,220684.0156,44759.98035,37175.68327,1183.57798
MOZ,2022,32,male,214750.7969,23925.81482,17907.99855,906.46613
MOZ,2022,33,female,213133.0625,45020.91772,37663.97513,1105.84808
MOZ,2022,33,male,206541.5,24642.94617,18633.63177,857.84039
MOZ,2022,34,female,204902.6094,44914.44995,37823.65393,1029.18899
MOZ,2022,34,male,197602.6563,25099.6947,19160.11424,806.18363
MOZ,2022,35,female,197584.2188,44903.87549,38102.91997,960.30764
MOZ,2022,35,male,189510.3125,25585.86438,19760.83212,757.15108
MOZ,2022,36,female,189636.2969,44512.98169,38048.5204,892.18652
MOZ,2022,36,male,180797.3125,25765.68457,20123.86908,705.9194
MOZ,2022,37,female,180788.7656,43644.68823,37547.22884,824.18892
MOZ,2022,37,male,171001.5781,25547.47681,20151.65271,652.06997
MOZ,2022,38,female,172483.8125,42623.01978,36874.40083,763.0331
MOZ,2022,38,male,162140.3438,25247.41772,20091.46065,603.71282
MOZ,2022,39,female,164052.4219,41277.01147,35880.94831,705.45264
MOZ,2022,39,male,153248.3594,24744.55835,19848.69952,557.02777
MOZ,2022,40,female,157121.5156,40020.20483,34927.681020000004,658.00303
MOZ,2022,40,male,145870.9688,24294.21216,19626.98087,517.24881
MOZ,2022,41,female,151620.3125,38858.96338,34026.93402,619.64369
MOZ,2022,41,male,139914.6094,23902.69922,19434.23747,483.7455
MOZ,2022,42,female,147502.2031,37813.29224,33200.74018,589.54971
MOZ,2022,42,male,135391.2656,23598.3855,19295.9331,456.55968
MOZ,2022,43,female,143367.6094,36555.84229,32163.81471,561.60097
MOZ,2022,43,male,131332.0781,23235.59351,19093.58463,432.20391
MOZ,2022,44,female,138369.2188,34903.64478,30756.81591,532.267
MOZ,2022,44,male,126610.75,22620.823,18667.15807,406.8871
MOZ,2022,45,female,133291.8594,33059.67285,29192.33334,504.57257
MOZ,2022,45,male,121827.8516,21857.77026,18133.53579,382.48839
MOZ,2022,46,female,128157.9844,31150.33716,27568.93958,477.92474
MOZ,2022,46,male,116770.2969,20928.9519,17460.0287,358.27961
MOZ,2022,47,female,123605.8359,29361.54541,26030.39285,454.48016
MOZ,2022,47,male,112217.4453,19994.47241,16758.42332,336.72247
MOZ,2022,48,female,117964.3594,27325.98682,24256.14967,427.90985
MOZ,2022,48,male,107825.2656,19024.93652,16007.71098,316.60907
MOZ,2022,49,female,112295.1641,25324.54883,22498.89017,402.03754
MOZ,2022,49,male,103489.9141,18022.50732,15213.16191,297.50122
MWI,2022,15,female,263187.0625,3483.43398,3385.97692,82.12258
MWI,2022,15,male,258723.8125,3358.47502,2744.64267,0
MWI,2022,16,female,257745.0781,3681.8279900000002,3590.84788,118.89976
MWI,2022,16,male,252563.5781,3398.74698,2821.63753,0
MWI,2022,17,female,250663.7969,3899.38206,3794.41703,172.48686
MWI,2022,17,male,245135.0313,3381.55779,2833.34947,0
MWI,2022,18,female,241071.5,4147.56068,4019.04039,243.60815
MWI,2022,18,male,235143.4375,3337.43198,2805.58329,15.7643
MWI,2022,19,female,231665.8125,4472.0975,4315.05688,322.35874
MWI,2022,19,male,225145.7031,3309.68294,2801.12101,37.32039
MWI,2022,20,female,221548.0625,4856.77975,4669.1984,398.87019
MWI,2022,20,male,214705.125,3291.15332,2783.21385,58.65224
MWI,2022,21,female,211972.7188,5295.31535,5080.24133,458.71674
MWI,2022,21,male,204956.0156,3291.96466,2776.9163,78.37707
MWI,2022,22,female,203041.25,5881.35577,5644.76555,491.00578
MWI,2022,22,male,195486.875,3299.12473,2753.98038,98.92959
MWI,2022,23,female,196551.5469,6636.22427,6384.59941,495.42736
MWI,2022,23,male,188448.4531,3301.83395,2715.20843,121.3774
