area_id,year,sex,age_group,population
CMR_2_2,2022,male,Y015_029,15768.095004358773
CMR_2_2,2022,male,Y015_039,23734.505015730207
CMR_2_2,2022,male,Y015_049,28954.62957359211
CMR_2_20,2022,female,Y015_029,109675.82722653759
CMR_2_20,2022,female,Y015_039,165991.3556711691
CMR_2_20,2022,female,Y015_049,203132.75657848152
CMR_2_20,2022,male,Y015_029,112208.95517450228
CMR_2_20,2022,male,Y015_039,160961.72169606198
CMR_2_20,2022,male,Y015_049,195436.7296745398
CMR_2_21,2022,female,Y015_029,66698.82749208271
CMR_2_21,2022,female,Y015_039,98099.762988412
CMR_2_21,2022,female,Y015_049,116026.27310491148
CMR_2_21,2022,male,Y015_029,69260.96505071486
CMR_2_21,2022,male,Y015_039,99867.64724137334
CMR_2_21,2022,male,Y015_049,120485.03965424793
CMR_2_22,2022,female,Y015_029,66649.3879686996
CMR_2_22,2022,female,Y015_039,99005.15015462929
CMR_2_22,2022,female,Y015_049,119059.47803014836
CMR_2_22,2022,male,Y015_029,61470.75985471916
CMR_2_22,2022,male,Y015_039,88236.18802607594
CMR_2_22,2022,male,Y015_049,106520.92600780427
CMR_2_23,2022,female,Y015_029,74524.36195720037
CMR_2_23,2022,female,Y015_039,115518.39777312317
CMR_2_23,2022,female,Y015_049,143070.9930139956
CMR_2_23,2022,male,Y015_029,70910.8511881921
CMR_2_23,2022,male,Y015_039,99321.92193467636
CMR_2_23,2022,male,Y015_049,118948.93175396242
CMR_2_24,2022,female,Y015_029,78095.55203770546
CMR_2_24,2022,female,Y015_039,117322.12691865451
CMR_2_24,2022,female,Y015_049,143335.3145407451
CMR_2_24,2022,male,Y015_029,76370.74924153958
CMR_2_24,2022,male,Y015_039,107226.85627138618
CMR_2_24,2022,male,Y015_049,126332.92093870345
CMR_2_25,2022,female,Y015_029,134669.08741259336
CMR_2_25,2022,female,Y015_039,201563.431727395
CMR_2_25,2022,female,Y015_049,243236.1221513707
CMR_2_25,2022,male,Y015_029,115625.53218328985
CMR_2_25,2022,male,Y015_039,166853.39055450875
CMR_2_25,2022,male,Y015_049,202197.87563419036
CMR_2_26,2022,female,Y015_029,68559.85772339388
CMR_2_26,2022,female,Y015_039,105054.92086295536
CMR_2_26,2022,female,Y015_049,133628.53872672323
CMR_2_26,2022,male,Y015_029,72231.42672894272
CMR_2_26,2022,male,Y015_039,106828.9525984786
CMR_2_26,2022,male,Y015_049,131077.83815217105
CMR_2_27,2022,female,Y015_029,6090.423224918204
CMR_2_27,2022,female,Y015_039,9508.248238573207
CMR_2_27,2022,female,Y015_049,12671.044443044528
CMR_2_27,2022,male,Y015_029,7188.22252855555
CMR_2_27,2022,male,Y015_039,10913.370712428261
CMR_2_27,2022,male,Y015_049,13790.556301794146
CMR_2_28,2022,female,Y015_029,34339.330909003846
CMR_2_28,2022,female,Y015_039,52195.78180019216
CMR_2_28,2022,female,Y015_049,65860.99710109763
CMR_2_28,2022,male,Y015_029,39854.86298189885
CMR_2_28,2022,male,Y015_039,61041.03145820907
CMR_2_28,2022,male,Y015_049,75952.43766905631
CMR_2_29,2022,female,Y015_029,218117.82976728887
CMR_2_29,2022,female,Y015_039,323555.20550188405
CMR_2_29,2022,female,Y015_049,382508.28820689354
CMR_2_29,2022,male,Y015_029,210511.49210505275
CMR_2_29,2022,male,Y015_039,309858.7801473368
CMR_2_29,2022,male,Y015_049,376795.7505225429
CMR_2_3,2022,female,Y015_029,40898.56493004417
CMR_2_3,2022,female,Y015_039,59228.906835309295
CMR_2_3,2022,female,Y015_049,70482.63781102018
CMR_2_3,2022,male,Y015_029,37362.49383112628
CMR_2_3,2022,male,Y015_039,54203.25642671549
CMR_2_3,2022,male,Y015_049,64894.786419173724
CMR_2_30,2022,female,Y015_029,10074.20394427252
CMR_2_30,2022,female,Y015_039,15174.205565221899
CMR_2_30,2022,female,Y015_049,18565.991946451737
CMR_2_30,2022,male,Y015_029,8724.068486857388
CMR_2_30,2022,male,Y015_039,13391.218226737095
CMR_2_30,2022,male,Y015_049,16771.523251933817
CMR_2_31,2022,female,Y015_029,86648.09601641334
CMR_2_31,2022,female,Y015_039,128529.91620781725
CMR_2_31,2022,female,Y015_049,153462.79985352745
CMR_2_31,2022,male,Y015_029,72922.87815227747
CMR_2_31,2022,male,Y015_039,105965.90319372342
CMR_2_31,2022,male,Y015_049,127831.22513731197
CMR_2_32,2022,female,Y015_029,96986.2372325318
CMR_2_32,2022,female,Y015_039,141659.58625285517
CMR_2_32,2022,female,Y015_049,164526.3511517126
CMR_2_32,2022,male,Y015_029,87507.49107188512
CMR_2_32,2022,male,Y015_039,130108.62851271559
CMR_2_32,2022,male,Y015_049,156878.09175256328
CMR_2_33,2022,female,Y015_029,15160.170882134382
CMR_2_33,2022,female,Y015_039,21776.532723609685
CMR_2_33,2022,female,Y015_049,26597.652459286834
CMR_2_33,2022,male,Y015_029,12416.462826730822
CMR_2_33,2022,male,Y015_039,16792.98157085482
CMR_2_33,2022,male,Y015_049,19464.353010908682
CMR_2_34,2022,female,Y015_029,62223.1179673665
CMR_2_34,2022,female,Y015_039,92303.57753896805
CMR_2_34,2022,female,Y015_049,110631.98498890529
CMR_2_34,2022,male,Y015_029,59843.325069789775
CMR_2_34,2022,male,Y015_039,84758.66165418227
CMR_2_34,2022,male,Y015_049,99281.564600019
CMR_2_35,2022,female,Y015_029,46771.0799031266
CMR_2_35,2022,female,Y015_039,68590.40706256087
CMR_2_35,2022,female,Y015_049,83553.52031475374
CMR_2_35,2022,male,Y015_029,41101.20150299966
CMR_2_35,2022,male,Y015_039,58275.721919632226
CMR_2_35,2022,male,Y015_049,69127.46744344762
CMR_2_36,2022,female,Y015_029,27229.637639550525
CMR_2_36,2022,female,Y015_039,39216.704118674694
CMR_2_36,2022,female,Y015_049,47939.63797792232
CMR_2_36,2022,male,Y015_029,24001.838532004713
CMR_2_36,2022,male,Y015_039,32637.26333184602
CMR_2_36,2022,male,Y015_049,38601.54857699876
CMR_2_37,2022,female,Y015_029,112388.04890816884
CMR_2_37,2022,female,Y015_039,160482.98630537707
CMR_2_37,2022,female,Y015_049,190603.48149913255
CMR_2_37,2022,male,Y015_029,110483.67513555882
CMR_2_37,2022,male,Y015_039,151905.5000576805
CMR_2_37,2022,male,Y015_049,178920.22649249958
CMR_2_38,2022,female,Y015_029,21548.847165797833
CMR_2_38,2022,female,Y015_039,31736.865637433955
CMR_2_38,2022,female,Y015_049,38821.98349106445
CMR_2_38,2022,male,Y015_029,21116.113436680138
CMR_2_38,2022,male,Y015_039,29560.854394307895
CMR_2_38,2022,male,Y015_049,34781.39166090306
CMR_2_39,2022,female,Y015_029,35514.94307029928
CMR_2_39,2022,female,Y015_039,52429.148833062696
CMR_2_39,2022,female,Y015_049,62477.607862542944
CMR_2_39,2022,male,Y015_029,32787.784514136205
CMR_2_39,2022,male,Y015_039,45372.40908997282
CMR_2_39,2022,male,Y015_049,53079.0669490821
CMR_2_4,2022,female,Y015_029,26732.62404388742
CMR_2_4,2022,female,Y015_039,39229.78343270192
CMR_2_4,2022,female,Y015_049,47236.11924020386
CMR_2_4,2022,male,Y015_029,23952.2133170586
CMR_2_4,2022,male,Y015_039,34164.94473878401
CMR_2_4,2022,male,Y015_049,41719.22536997061
CMR_2_40,2022,female,Y015_029,43958.071572852576
CMR_2_40,2022,female,Y015_039,68644.92321286719
CMR_2_40,2022,female,Y015_049,85764.39379575526
CMR_2_40,2022,male,Y015_029,34368.8346168638
CMR_2_40,2022,male,Y015_039,49403.38813042406
CMR_2_40,2022,male,Y015_049,59471.6411009245
CMR_2_41,2022,female,Y015_029,15265.177495976297
CMR_2_41,2022,female,Y015_039,23214.576187830673
CMR_2_41,2022,female,Y015_049,29847.476458996643
CMR_2_41,2022,male,Y015_029,14825.080628834987
CMR_2_41,2022,male,Y015_039,20871.765292064098
CMR_2_41,2022,male,Y015_049,25637.129547716522
CMR_2_42,2022,female,Y015_029,8245.443017625428
CMR_2_42,2022,female,Y015_039,12523.18221325126
CMR_2_42,2022,female,Y015_049,16076.08765805417
CMR_2_42,2022,male,Y015_029,6859.694932582563
CMR_2_42,2022,male,Y015_039,9097.17088205595
CMR_2_42,2022,male,Y015_049,11104.048058003144
CMR_2_43,2022,female,Y015_029,4480.290972348873
CMR_2_43,2022,female,Y015_039,6827.73469300796
CMR_2_43,2022,female,Y015_049,8908.181440333705
CMR_2_43,2022,male,Y015_029,4334.034098780799
CMR_2_43,2022,male,Y015_039,5880.424440566342
CMR_2_43,2022,male,Y015_049,7208.420152569055
CMR_2_44,2022,female,Y015_029,37201.71944975516
CMR_2_44,2022,female,Y015_039,55700.50946529441
CMR_2_44,2022,female,Y015_049,71071.68988997681
CMR_2_44,2022,male,Y015_029,33568.10992166993
CMR_2_44,2022,male,Y015_039,44215.45198117859
CMR_2_44,2022,male,Y015_049,52716.41873674537
CMR_2_45,2022,female,Y015_029,55305.91462517262
CMR_2_45,2022,female,Y015_039,84029.25652471744
CMR_2_45,2022,female,Y015_049,102834.45362337038
CMR_2_45,2022,male,Y015_029,52317.71743545469
CMR_2_45,2022,male,Y015_039,75745.83344786742
CMR_2_45,2022,male,Y015_049,92119.75452317715
CMR_2_46,2022,female,Y015_029,12011.36883548824
CMR_2_46,2022,female,Y015_039,18736.27802055015
CMR_2_46,2022,female,Y015_049,24141.352184527805
CMR_2_46,2022,male,Y015_029,13091.074293458634
CMR_2_46,2022,male,Y015_039,18465.118601057726
CMR_2_46,2022,male,Y015_049,23115.32086750129
CMR_2_47,2022,female,Y015_029,80313.98263712376
CMR_2_47,2022,female,Y015_039,120798.84700547988
CMR_2_47,2022,female,Y015_049,149796.17587640355
CMR_2_47,2022,male,Y015_029,72309.36035024942
CMR_2_47,2022,male,Y015_039,103114.91319867234
CMR_2_47,2022,male,Y015_049,126131.10405617999
CMR_2_48,2022,female,Y015_029,129409.64475672223
CMR_2_48,2022,female,Y015_039,184465.86153831793
CMR_2_48,2022,female,Y015_049,214494.94228029324
CMR_2_48,2022,male,Y015_029,132444.25384525422
CMR_2_48,2022,male,Y015_039,197548.30777537153
CMR_2_48,2022,male,Y015_049,230233.94429362277
CMR_2_49,2022,female,Y015_029,19936.034022450734
CMR_2_49,2022,female,Y015_039,30038.261405976187
CMR_2_49,2022,female,Y015_049,36484.02532110824
CMR_2_49,2022,male,Y015_029,20449.857537113363
CMR_2_49,2022,male,Y015_039,31321.6903609516
CMR_2_49,2022,male,Y015_049,37661.38108140266
CMR_2_5,2022,female,Y015_029,72070.03741795571
CMR_2_5,2022,female,Y015_039,103974.87642061769
CMR_2_5,2022,female,Y015_049,123821.30816470762
CMR_2_5,2022,male,Y015_029,79483.61617248876
CMR_2_5,2022,male,Y015_039,111583.73993559733
CMR_2_5,2022,male,Y015_049,132697.99523495618
CMR_2_50,2022,female,Y015_029,18337.804784890028
CMR_2_50,2022,female,Y015_039,27244.828260663813
CMR_2_50,2022,female,Y015_049,32577.982379085413
CMR_2_50,2022,male,Y015_029,17693.2261262456
CMR_2_50,2022,male,Y015_039,24686.82057398525
CMR_2_50,2022,male,Y015_049,29180.67353475967
CMR_2_51,2022,female,Y015_029,25823.136775969255
CMR_2_51,2022,female,Y015_039,39268.82148432158
CMR_2_51,2022,female,Y015_049,46815.15364922441
CMR_2_51,2022,male,Y015_029,24872.39081584883
CMR_2_51,2022,male,Y015_039,38379.512470450645
CMR_2_51,2022,male,Y015_049,46364.769552133286
CMR_2_52,2022,female,Y015_029,78420.61626895024
CMR_2_52,2022,female,Y015_039,113518.233063735
CMR_2_52,2022,female,Y015_049,134344.51246623002
CMR_2_52,2022,male,Y015_029,88140.1001561209
CMR_2_52,2022,male,Y015_039,130062.0222986935
CMR_2_52,2022,male,Y015_049,152137.25275456728
CMR_2_53,2022,female,Y015_029,14765.759205121209
CMR_2_53,2022,female,Y015_039,22867.655632636954
CMR_2_53,2022,female,Y015_049,26927.06253941983
CMR_2_53,2022,male,Y015_029,15962.560736195504
CMR_2_53,2022,male,Y015_039,25460.75661737486
CMR_2_53,2022,male,Y015_049,30999.44958328377
CMR_2_54,2022,female,Y015_029,36991.25502202237
CMR_2_54,2022,female,Y015_039,53063.33319765848
CMR_2_54,2022,female,Y015_049,67117.46958591239
CMR_2_54,2022,male,Y015_029,43986.54901152808
CMR_2_54,2022,male,Y015_039,62644.42468225096
CMR_2_54,2022,male,Y015_049,76339.77115182948
CMR_2_55,2022,female,Y015_029,30009.76308841491
CMR_2_55,2022,female,Y015_039,43112.76319765489
CMR_2_55,2022,female,Y015_049,53650.35940933245
CMR_2_55,2022,male,Y015_029,34918.97085395162
CMR_2_55,2022,male,Y015_039,50697.724945765665
CMR_2_55,2022,male,Y015_049,61857.36841134098
CMR_2_56,2022,female,Y015_029,39084.522602943434
CMR_2_56,2022,female,Y015_039,58631.73902658967
CMR_2_56,2022,female,Y015_049,72555.787769716
CMR_2_56,2022,male,Y015_029,41584.89543197439
CMR_2_56,2022,male,Y015_039,66526.12413374691
CMR_2_56,2022,male,Y015_049,81912.28439367568
CMR_2_57,2022,female,Y015_029,14661.871725433786
CMR_2_57,2022,female,Y015_039,21292.308951730083
CMR_2_57,2022,female,Y015_049,25859.4788961127
CMR_2_57,2022,male,Y015_029,18009.020148201125
CMR_2_57,2022,male,Y015_039,26828.46686659616
CMR_2_57,2022,male,Y015_049,31781.224016572647
CMR_2_58,2022,female,Y015_029,567483.365248078
CMR_2_58,2022,female,Y015_039,812021.9481709747
CMR_2_58,2022,female,Y015_049,949598.8345067572
CMR_2_58,2022,male,Y015_029,590125.5250219646
CMR_2_58,2022,male,Y015_039,873288.8497618418
CMR_2_58,2022,male,Y015_049,1031720.8827878837
CMR_2_6,2022,female,Y015_029,13310.822066828312
CMR_2_6,2022,female,Y015_039,20307.100076440613
CMR_2_6,2022,female,Y015_049,25753.718898734904
CMR_2_6,2022,male,Y015_029,14977.741694395307
CMR_2_6,2022,male,Y015_039,21932.973043268063
CMR_2_6,2022,male,Y015_049,27199.814304496314
CMR_2_7,2022,female,Y015_029,23003.895750513846
CMR_2_7,2022,female,Y015_039,34132.96804362272
CMR_2_7,2022,female,Y015_049,43995.911839028144
CMR_2_7,2022,male,Y015_029,24535.26969643129
CMR_2_7,2022,male,Y015_039,35045.88267543835
CMR_2_7,2022,male,Y015_049,43483.90681340536
CMR_2_8,2022,female,Y015_029,24407.106466775476
CMR_2_8,2022,female,Y015_039,36665.455898542
CMR_2_8,2022,female,Y015_049,46032.46806701679
CMR_2_8,2022,male,Y015_029,26610.418505893445
CMR_2_8,2022,male,Y015_039,38996.833827560346
CMR_2_8,2022,male,Y015_049,47473.53409188515
CMR_2_9,2022,female,Y015_029,23308.849594969266
CMR_2_9,2022,female,Y015_039,35912.25167944703
CMR_2_9,2022,female,Y015_049,45222.07746376621
CMR_2_9,2022,male,Y015_029,26037.491050123783
CMR_2_9,2022,male,Y015_039,39997.744287616784
CMR_2_9,2022,male,Y015_049,48992.377215588094
CMR_3_1,2022,female,Y015_029,10926.892009364885
CMR_3_1,2022,female,Y015_039,16042.183203136927
CMR_3_1,2022,female,Y015_049,18999.54382346798
CMR_3_1,2022,male,Y015_029,10091.68375811959
CMR_3_1,2022,male,Y015_039,14480.855326734027
CMR_3_1,2022,male,Y015_049,17421.42375486534
CMR_3_10,2022,female,Y015_029,4611.0608501001
CMR_3_10,2022,female,Y015_039,7031.602538661656
CMR_3_10,2022,female,Y015_049,8918.421132720981
CMR_3_10,2022,male,Y015_029,5189.841058142325
CMR_3_10,2022,male,Y015_039,7595.769869755789
CMR_3_10,2022,male,Y015_049,9419.035016269261
CMR_3_100,2022,female,Y015_029,1926.6757129315536
CMR_3_100,2022,female,Y015_039,2929.103695621753
CMR_3_100,2022,female,Y015_049,3696.9826648921076
CMR_3_100,2022,male,Y015_029,2237.1601161748777
CMR_3_100,2022,male,Y015_039,3424.7858515571515
CMR_3_100,2022,male,Y015_049,4261.348165205203
CMR_3_101,2022,female,Y015_029,1441.7138212614643
CMR_3_101,2022,female,Y015_039,2193.283593401855
CMR_3_101,2022,female,Y015_049,2772.6285248926933
CMR_3_101,2022,male,Y015_029,1676.207731846995
CMR_3_101,2022,male,Y015_039,2566.642727792585
CMR_3_101,2022,male,Y015_049,3195.632095639047
CMR_3_102,2022,female,Y015_029,1513.8041017677401
CMR_3_102,2022,female,Y015_039,2301.7779163213318
CMR_3_102,2022,female,Y015_049,2905.372682021375
CMR_3_102,2022,male,Y015_029,1758.749833194391
CMR_3_102,2022,male,Y015_039,2693.3734438060333
CMR_3_102,2022,male,Y015_049,3351.840059065329
CMR_3_103,2022,female,Y015_029,31522.61288440334
CMR_3_103,2022,female,Y015_039,46734.803494854124
CMR_3_103,2022,female,Y015_049,55198.78082074041
CMR_3_103,2022,male,Y015_029,30432.017281011944
CMR_3_103,2022,male,Y015_039,44762.84418425334
CMR_3_103,2022,male,Y015_049,54392.889595771056
CMR_3_104,2022,female,Y015_029,19342.270057284488
CMR_3_104,2022,female,Y015_039,28685.38091670517
CMR_3_104,2022,female,Y015_049,33887.3175224467
CMR_3_104,2022,male,Y015_029,18733.150237403504
CMR_3_104,2022,male,Y015_039,27552.844193571058
CMR_3_104,2022,male,Y015_049,33488.542490358086
CMR_3_105,2022,female,Y015_029,14710.42485292899
CMR_3_105,2022,female,Y015_039,21816.164386051074
CMR_3_105,2022,female,Y015_049,25772.406241090233
CMR_3_105,2022,male,Y015_029,14247.168544974913
CMR_3_105,2022,male,Y015_039,20954.83224873821
CMR_3_105,2022,male,Y015_049,25469.123476626795
CMR_3_106,2022,female,Y015_029,41888.687600008074
CMR_3_106,2022,female,Y015_039,62122.68392436449
CMR_3_106,2022,female,Y015_049,73396.53597369429
CMR_3_106,2022,male,Y015_029,40512.14238570315
CMR_3_106,2022,male,Y015_039,59578.989761281
CMR_3_106,2022,male,Y015_049,72409.1203374447
CMR_3_107,2022,female,Y015_029,35268.763485204174
CMR_3_107,2022,female,Y015_039,52296.41426157629
CMR_3_107,2022,female,Y015_049,61772.52350532194
CMR_3_107,2022,male,Y015_029,34113.76045449467
CMR_3_107,2022,male,Y015_039,50188.17372281637
CMR_3_107,2022,male,Y015_049,60999.13892596052
CMR_3_108,2022,female,Y015_029,46339.20341269757
CMR_3_108,2022,female,Y015_039,68823.57893849647
CMR_3_108,2022,female,Y015_049,81578.76313292321
CMR_3_108,2022,male,Y015_029,44441.45384140081
CMR_3_108,2022,male,Y015_039,65603.23469952395
CMR_3_108,2022,male,Y015_049,79948.25685214656
CMR_3_109,2022,female,Y015_029,29185.805462086242
CMR_3_109,2022,female,Y015_039,43283.81623362245
CMR_3_109,2022,female,Y015_049,51147.423417280836
CMR_3_109,2022,male,Y015_029,28166.94899321138
CMR_3_109,2022,male,Y015_039,41416.76776750816
CMR_3_109,2022,male,Y015_049,50330.567692061
CMR_3_11,2022,female,Y015_029,8699.92307716262
CMR_3_11,2022,female,Y015_039,13275.74742444571
CMR_3_11,2022,female,Y015_049,16835.614109684426
CMR_3_11,2022,male,Y015_029,9788.080192997799
CMR_3_11,2022,male,Y015_039,14337.465610932455
CMR_3_11,2022,male,Y015_049,17781.10653980437
CMR_3_110,2022,female,Y015_029,10074.197559571781
CMR_3_110,2022,female,Y015_039,15174.198419180111
CMR_3_110,2022,female,Y015_049,18565.98330573502
CMR_3_110,2022,male,Y015_029,8724.0614607541
CMR_3_110,2022,male,Y015_039,13391.208014782944
CMR_3_110,2022,male,Y015_049,16771.511680704574
CMR_3_111,2022,female,Y015_029,14804.276101110161
CMR_3_111,2022,female,Y015_039,21962.657456246012
CMR_3_111,2022,female,Y015_049,26235.790651747324
CMR_3_111,2022,male,Y015_029,12459.088649642621
CMR_3_111,2022,male,Y015_039,18088.28134099071
CMR_3_111,2022,male,Y015_049,21805.094833513063
CMR_3_112,2022,female,Y015_029,14224.139535448743
CMR_3_112,2022,female,Y015_039,21096.18325027935
CMR_3_112,2022,female,Y015_049,25175.362225498346
CMR_3_112,2022,male,Y015_029,12010.94303893785
CMR_3_112,2022,male,Y015_039,17464.522829259768
CMR_3_112,2022,male,Y015_049,21074.728558419123
CMR_3_113,2022,female,Y015_029,36639.67009937758
CMR_3_113,2022,female,Y015_039,54353.513036578544
CMR_3_113,2022,female,Y015_049,64912.048334249404
CMR_3_113,2022,male,Y015_029,30755.03817192866
CMR_3_113,2022,male,Y015_039,44683.222433616866
CMR_3_113,2022,male,Y015_049,53903.94795356874
CMR_3_114,2022,female,Y015_029,20981.660886581107
CMR_3_114,2022,female,Y015_039,31120.030105463542
CMR_3_114,2022,female,Y015_049,37142.54519601622
CMR_3_114,2022,male,Y015_029,17699.211578571863
CMR_3_114,2022,male,Y015_039,25731.921465341515
CMR_3_114,2022,male,Y015_049,31049.93011511014
CMR_3_115,2022,female,Y015_029,26898.650893236365
CMR_3_115,2022,female,Y015_039,39295.18316957527
CMR_3_115,2022,female,Y015_049,45642.45375595615
CMR_3_115,2022,male,Y015_029,24290.013716536236
CMR_3_115,2022,male,Y015_039,36114.56637683253
CMR_3_115,2022,male,Y015_049,43547.95143629709
CMR_3_116,2022,female,Y015_029,34043.18994521277
CMR_3_116,2022,female,Y015_039,49720.483766324105
CMR_3_116,2022,female,Y015_049,57736.88041528936
CMR_3_116,2022,male,Y015_029,30706.002754034238
CMR_3_116,2022,male,Y015_039,45662.49888209106
CMR_3_116,2022,male,Y015_049,55054.14929788451
CMR_3_117,2022,female,Y015_029,36046.14613503832
CMR_3_117,2022,female,Y015_039,52646.489564154224
CMR_3_117,2022,female,Y015_049,61149.996991953376
CMR_3_117,2022,male,Y015_029,32513.00914914388
CMR_3_117,2022,male,Y015_039,48333.85539228387
CMR_3_117,2022,male,Y015_049,58278.76223727224
CMR_3_118,2022,female,Y015_029,15160.16121000186
CMR_3_118,2022,female,Y015_039,21776.521799839997
CMR_3_118,2022,female,Y015_049,26597.639137507223
CMR_3_118,2022,male,Y015_029,12416.453818910308
CMR_3_118,2022,male,Y015_039,16792.96937129104
CMR_3_118,2022,male,Y015_049,19464.339620217004
CMR_3_119,2022,female,Y015_029,33681.76716074456
CMR_3_119,2022,female,Y015_039,49984.99711268631
CMR_3_119,2022,female,Y015_049,59896.161094088704
CMR_3_119,2022,male,Y015_029,32447.113174597624
CMR_3_119,2022,male,Y015_039,45972.62072064566
CMR_3_119,2022,male,Y015_049,53857.326681134415
CMR_3_12,2022,female,Y015_029,2604.568070777942
CMR_3_12,2022,female,Y015_039,3885.376459783727
CMR_3_12,2022,female,Y015_049,5016.40932892224
CMR_3_12,2022,male,Y015_029,2792.437984732916
CMR_3_12,2022,male,Y015_039,4014.8583907732864
CMR_3_12,2022,male,Y015_049,4984.485769762823
CMR_3_120,2022,female,Y015_029,16536.646433653867
CMR_3_120,2022,female,Y015_039,24539.824524470772
CMR_3_120,2022,female,Y015_049,29407.66810500188
CMR_3_120,2022,male,Y015_029,15946.15615462781
CMR_3_120,2022,male,Y015_039,22604.499433113928
CMR_3_120,2022,male,Y015_049,26480.53985397217
CMR_3_121,2022,female,Y015_029,12004.841305039097
CMR_3_121,2022,female,Y015_039,17778.970584673392
CMR_3_121,2022,female,Y015_049,21328.414285804785
CMR_3_121,2022,male,Y015_029,11450.170998664365
CMR_3_121,2022,male,Y015_039,16181.707256253272
CMR_3_121,2022,male,Y015_049,18943.897741872508
CMR_3_122,2022,female,Y015_029,4044.679695715858
CMR_3_122,2022,female,Y015_039,5945.182024667385
CMR_3_122,2022,female,Y015_049,7242.572190632579
CMR_3_122,2022,male,Y015_029,3566.583734732206
CMR_3_122,2022,male,Y015_039,5086.545383814397
CMR_3_122,2022,male,Y015_049,6050.467121222903
CMR_3_123,2022,female,Y015_029,12712.464021032609
CMR_3_123,2022,female,Y015_039,18713.670460947025
CMR_3_123,2022,female,Y015_049,22741.030239646625
CMR_3_123,2022,male,Y015_029,11367.081061226118
CMR_3_123,2022,male,Y015_039,16197.680078445374
CMR_3_123,2022,male,Y015_049,19220.508312925744
CMR_3_124,2022,female,Y015_029,21051.487715837284
CMR_3_124,2022,female,Y015_039,30756.616020438647
CMR_3_124,2022,female,Y015_049,37519.9800373472
CMR_3_124,2022,male,Y015_029,18263.822812946353
CMR_3_124,2022,male,Y015_039,25717.713681586694
CMR_3_124,2022,male,Y015_049,30445.81605911938
CMR_3_125,2022,female,Y015_029,8966.3990976395
CMR_3_125,2022,female,Y015_039,13180.751343971982
CMR_3_125,2022,female,Y015_049,16057.004096396793
CMR_3_125,2022,male,Y015_029,7907.234471464321
CMR_3_125,2022,male,Y015_039,11278.77621631913
CMR_3_125,2022,male,Y015_049,13416.599115613648
CMR_3_126,2022,female,Y015_029,11248.334647104894
CMR_3_126,2022,female,Y015_039,16196.023401934373
CMR_3_126,2022,female,Y015_049,19774.139357679054
CMR_3_126,2022,male,Y015_029,9979.396236211742
CMR_3_126,2022,male,Y015_039,13579.428838652419
CMR_3_126,2022,male,Y015_049,16064.166560760263
CMR_3_127,2022,female,Y015_029,15985.144309860116
CMR_3_127,2022,female,Y015_039,23026.21967751675
CMR_3_127,2022,female,Y015_049,28172.271627714807
CMR_3_127,2022,male,Y015_029,14025.820032145988
CMR_3_127,2022,male,Y015_039,19062.427078918325
CMR_3_127,2022,male,Y015_049,22542.81574041395
CMR_3_128,2022,female,Y015_029,15739.690919078628
CMR_3_128,2022,female,Y015_039,22479.688551437164
CMR_3_128,2022,female,Y015_049,26734.991050032808
CMR_3_128,2022,male,Y015_029,15409.270567291305
CMR_3_128,2022,male,Y015_039,21182.1715182553
CMR_3_128,2022,male,Y015_049,24940.656461228056
CMR_3_129,2022,female,Y015_029,7380.224132875655
CMR_3_129,2022,female,Y015_039,10565.635214518004
CMR_3_129,2022,female,Y015_049,12583.245153530976
CMR_3_129,2022,male,Y015_029,7264.996583730683
CMR_3_129,2022,male,Y015_039,10005.932365744864
CMR_3_129,2022,male,Y015_049,11785.534198787773
CMR_3_13,2022,female,Y015_029,684.1698684465132
CMR_3_13,2022,female,Y015_039,1016.0695703944419
CMR_3_13,2022,female,Y015_049,1315.4987937600856
CMR_3_13,2022,male,Y015_029,728.556466555254
CMR_3_13,2022,male,Y015_039,1037.579408426902
CMR_3_13,2022,male,Y015_049,1290.5693950206733
CMR_3_130,2022,female,Y015_029,42186.411463911005
CMR_3_130,2022,female,Y015_039,60196.79271891079
CMR_3_130,2022,female,Y015_049,71463.02513803888
CMR_3_130,2022,male,Y015_029,41548.749521532256
CMR_3_130,2022,male,Y015_039,57118.12042663871
CMR_3_130,2022,male,Y015_049,67285.37606407642
CMR_3_131,2022,female,Y015_029,25950.626368021363
CMR_3_131,2022,female,Y015_039,37070.61243699991
CMR_3_131,2022,female,Y015_049,44010.15964924521
CMR_3_131,2022,male,Y015_029,25490.820557275983
CMR_3_131,2022,male,Y015_039,35048.12865320653
CMR_3_131,2022,male,Y015_049,41281.81415215292
CMR_3_132,2022,female,Y015_029,21224.867096942777
CMR_3_132,2022,female,Y015_039,30304.13876967929
CMR_3_132,2022,female,Y015_049,35971.08613742443
CMR_3_132,2022,male,Y015_029,20861.960000786552
CMR_3_132,2022,male,Y015_039,28677.795502412548
CMR_3_132,2022,male,Y015_049,33776.03216218124
CMR_3_133,2022,female,Y015_029,8919.558239351092
CMR_3_133,2022,female,Y015_039,13136.183243826914
CMR_3_133,2022,female,Y015_049,16067.354479989506
CMR_3_133,2022,male,Y015_029,8741.168556414355
CMR_3_133,2022,male,Y015_039,12237.547085993445
CMR_3_133,2022,male,Y015_049,14399.019215869088
CMR_3_134,2022,female,Y015_029,10650.367424626951
CMR_3_134,2022,female,Y015_039,15683.344459992213
CMR_3_134,2022,female,Y015_049,19182.756346123075
CMR_3_134,2022,male,Y015_029,10437.798438475133
